Node,w_Node,DC,BC,CC,EC,C
2812,2812,0.0061911837543338,1.0440582884472885e-05,0.2829316143497757,6.026772688380955e-08,0.029865590844203174
3279,3279,0.0061911837543338,9.386034451909138e-06,0.2829316143497757,6.35964313614684e-08,0.02986554724274755
3081,3081,0.0061911837543338,8.974061687835677e-06,0.2829316143497757,6.41440750810687e-08,0.02986553018279937
3211,3211,0.0061911837543338,8.577076516799013e-06,0.2829316143497757,5.9402438087467175e-08,0.029865513383352884
3215,3215,0.0061911837543338,5.9147044474091415e-06,0.2829316143497757,5.881388883619761e-08,0.029865403300653383
2978,2978,0.0061911837543338,4.030634233797787e-06,0.2829316143497757,5.5908013213458286e-08,0.029865325604961794
3379,3379,0.0061911837543338,2.405169218070607e-06,0.2829316143497757,6.437055776903807e-08,0.02986525960833654
3390,3390,0.0061911837543338,2.363304386691642e-06,0.2829316143497757,5.880318426867164e-08,0.029865257500516787
3170,3170,0.0061911837543338,1.5819024302282305e-06,0.2829316143497757,6.359369313127146e-08,0.02986522591263274
3962,3962,0.0096582466567607,0.0005373894449366,0.278099173553719,2.6688450753736376e-08,0.029826830892772535
3420,3420,0.0056958890539871,9.592513808623383e-06,0.2831697054698457,8.930365006955222e-08,0.029803025718444173
2795,2795,0.0059435364041604,7.307544338952818e-06,0.28291179149443,6.044743695235099e-08,0.029796304891722525
2819,2819,0.0059435364041604,5.447287143528717e-06,0.28291179149443,6.138002458330865e-08,0.02979622839493702
2702,2702,0.0059435364041604,5.135825124297284e-06,0.28291179149443,5.683160950668045e-08,0.029796215283894478
3007,3007,0.0059435364041604,3.999067997700967e-06,0.28291179149443,6.228632745929487e-08,0.029796169069345464
2984,2984,0.0059435364041604,3.6949607086105096e-06,0.28291179149443,6.255615864638405e-08,0.029796156641259598
2686,2686,0.0059435364041604,3.3932554500176765e-06,0.28291179149443,5.9548969410129634e-08,0.02979614408734921
3337,3337,0.0059435364041604,2.83958892787604e-06,0.28291179149443,5.988709408483159e-08,0.029796121485817166
2733,2733,0.0059435364041604,1.305406471332382e-06,0.28291179149443,6.24855955920307e-08,0.029796059119451317
3013,3013,0.0059435364041604,1.1508885615168398e-06,0.28291179149443,5.7499183812233015e-08,0.029796052477736274
3209,3209,0.0059435364041604,8.065623748025165e-07,0.28291179149443,5.811520083235287e-08,0.029796038516544856
3262,3262,0.0059435364041604,3.8261390917197453e-07,0.28291179149443,6.153903326724086e-08,0.029796021530516442
3596,3596,0.0212976721149083,5.125306913585368e-05,0.2404286990175647,5.741316092069212e-09,0.029784977072263522
3674,3674,0.0094105993065874,0.0007942668687504,0.2780800220370498,2.6248714052187636e-08,0.02974676768890912
3431,3431,0.0056958890539871,7.006494983828446e-06,0.2828919714165616,8.097253071001697e-08,0.02972960844228972
3075,3075,0.0056958890539871,5.232912738252125e-06,0.2828919714165616,5.740519555595779e-08,0.029729533987048334
3223,3223,0.0056958890539871,4.307747172316009e-06,0.2828919714165616,6.474747921789443e-08,0.02972949664958285
3294,3294,0.0056958890539871,2.744080595724671e-06,0.2828919714165616,5.7088400245244404e-08,0.029729432299075778
3286,3286,0.0056958890539871,1.6290651859392814e-06,0.2828919714165616,5.7167969075410416e-08,0.029729386938271537
2981,2981,0.0056958890539871,1.53927416630015e-06,0.2828919714165616,5.767642159994733e-08,0.029729383325781598
3163,3163,0.0056958890539871,6.548362935792041e-07,0.2828919714165616,5.8462896481130026e-08,0.029729347483011447
496,496,0.0099058940069341,4.0511173252832185e-05,0.2774113767518549,2.011317645714771e-06,0.029724520356736953
1981,1981,0.0136206042595344,1.4944158392414529e-06,0.2607011427464652,0.0021395266346374,0.029715209196103508
3692,3692,0.0094105993065874,0.0003577870252729,0.2780800220370498,2.7032171303713896e-08,0.029706383995481103
2496,2496,0.0054482417038137,4.241646409288826e-08,0.2776020899216279,0.0017938346047541,0.029704332880530055
2605,2605,0.004210004952947,1.2761180580712762e-05,0.2779077770130764,0.0019080291991709,0.029701068003720733
2295,2295,0.0056958890539871,4.311315973128219e-06,0.2780225833103828,0.0016764493055157,0.029700123302117413
2759,2759,0.0054482417038137,6.926609519801949e-06,0.2828721541155867,5.575277819141832e-08,0.029665405293861098
2803,2803,0.0054482417038137,5.696892674003728e-06,0.2828721541155867,5.848729916967274e-08,0.02966535510923833
2870,2870,0.0054482417038137,4.394790730829237e-06,0.2828721541155867,5.976701660094878e-08,0.029665302004974966
2807,2807,0.0054482417038137,3.826276935245356e-06,0.2828721541155867,5.428116221236448e-08,0.029665278440316183
3306,3306,0.0054482417038137,3.1040002334521523e-06,0.2828721541155867,6.00481030093875e-08,0.029665249443011615
3199,3199,0.0054482417038137,2.5345772249661137e-06,0.2828721541155867,6.197586119238181e-08,0.029665226430654397
2851,2851,0.0054482417038137,2.424581696527716e-06,0.2828721541155867,5.4526283973697184e-08,0.029665221436732427
2830,2830,0.0054482417038137,1.6932136695840803e-06,0.2828721541155867,6.21952762384003e-08,0.029665192296142086
3032,3032,0.0054482417038137,1.332839266265654e-06,0.2828721541155867,5.824717146936901e-08,0.02966517740983074
2967,2967,0.0054482417038137,1.295980215850888e-06,0.2828721541155867,5.7233847019636886e-08,0.02966517584490856
2891,2891,0.0054482417038137,6.981354874674295e-07,0.2828721541155867,5.7288989016193765e-08,0.02966515164307368
3039,3039,0.0054482417038137,3.931906251824525e-07,0.2828721541155867,6.015188088624697e-08,0.02966513951079267
277,277,0.0160970777612679,3.9269846373356606e-05,0.2621907668333225,2.868922806339134e-06,0.029645248839516605
252,252,0.0160970777612679,1.9885434414856687e-05,0.2621907668333225,2.5939957925083558e-06,0.029644388866243685
2962,2962,0.0047052996532937,1.3466332467661343e-05,0.2833883079514352,1.466602847238414e-07,0.02964122738085218
2964,2964,0.0044576523031203,1.666794620819531e-05,0.2835475036865388,1.170522064390592e-07,0.029635187702340013
2825,2825,0.004952947003467,1.1967015839475613e-05,0.2831299957930164,8.257163407804114e-08,0.029623712216850433
2640,2640,0.0138682516097077,6.463864917574976e-05,0.2666050442361019,0.0009630284917074,0.029612678208537496
2538,2538,0.0138682516097077,6.557567985250183e-05,0.2666050442361019,0.0009615308804498,0.029611462761973965
2848,2848,0.0052005943536404,6.0307510701400185e-06,0.2828523395909218,5.6076749274678586e-08,0.02960367437210293
2868,2868,0.0052005943536404,5.311738316547839e-06,0.2828523395909218,5.5389174661881746e-08,0.029603644972359785
2762,2762,0.0052005943536404,3.7866986431785473e-06,0.2828523395909218,5.939033307383907e-08,0.02960358315375828
2737,2737,0.0052005943536404,2.8992401676001184e-06,0.2828523395909218,6.2868379588759e-08,0.02960354735752383
3236,3236,0.0052005943536404,2.69057435890874e-06,0.2828523395909218,5.7474688398415794e-08,0.029603538513779604
3380,3380,0.0052005943536404,2.6831945373842544e-06,0.2828523395909218,5.787515150029695e-08,0.0296035382427079
3139,3139,0.0052005943536404,2.419550268367726e-06,0.2828523395909218,5.413192530451413e-08,0.02960352729094133
3430,3430,0.0052005943536404,2.1901671198074634e-06,0.2828523395909218,5.58409369925672e-08,0.029603518117133763
2948,2948,0.0052005943536404,1.3306388742942705e-06,0.2828523395909218,5.588316772702976e-08,0.0296034833359815
2687,2687,0.0052005943536404,3.693808879673279e-07,0.2828523395909218,5.73334104697922e-08,0.029603444616040354
2938,2938,0.004952947003467,9.05121360950803e-06,0.2830307703091049,8.127598738163597e-08,0.029597251631647923
3404,3404,0.0044576523031203,1.7474674629940415e-05,0.2833684210526316,1.451236105444001e-07,0.029587530553425233
2284,2284,0.0138682516097077,7.356369161178524e-05,0.2666050442361019,0.0009087872141199,0.029568612128740224
472,472,0.0012382367508667,7.882349853699626e-05,0.2846669016566795,2.2074818807920402e-07,0.029545813806830006
3276,3276,0.004952947003467,4.426207685410664e-06,0.2828325278419836,5.5624120989088744e-08,0.029544434387969977
2667,2667,0.004952947003467,4.311356772304005e-06,0.2828325278419836,5.395329941440432e-08,0.029544429605350475
2949,2949,0.004952947003467,4.053988612130407e-06,0.2828325278419836,5.685056381739176e-08,0.02954441935900854
2934,2934,0.004952947003467,3.6340516588048607e-06,0.2828325278419836,6.142624530249133e-08,0.029544402642690207
2859,2859,0.004952947003467,2.646854156165683e-06,0.2828325278419836,6.058801549200507e-08,0.02954436259364089
3042,3042,0.004952947003467,2.569079259469388e-06,0.2828325278419836,5.557462590516832e-08,0.029544359094551973
3421,3421,0.004952947003467,2.3066301981139138e-06,0.2828325278419836,5.693205199957773e-08,0.029544348575114208
3103,3103,0.004952947003467,2.210048854184948e-06,0.2828325278419836,5.8448030338726674e-08,0.02954434477694603
3318,3318,0.004952947003467,1.36087336173022e-06,0.2828325278419836,5.2351061241480073e-08,0.02954431005352918
2918,2918,0.004952947003467,1.120553131147067e-06,0.2828325278419836,7.893742728392383e-08,0.02954430222798044
3356,3356,0.004952947003467,6.155617352751611e-07,0.2828325278419836,6.134636809884006e-08,0.0295442806389416
3525,3525,0.0089153046062407,0.0007339511102863,0.2780417269159264,2.6141447476366342e-08,0.029535187378769985
3057,3057,0.004210004952947,6.948906472275646e-06,0.283229290874658,1.364756345468126e-07,0.02950397434254281
2735,2735,0.0047052996532937,4.6934896050138985e-06,0.2828127188681888,7.874011619605493e-08,0.02948780714027482
3171,3171,0.0047052996532937,4.020422934143111e-06,0.2828127188681888,5.5378942357830965e-08,0.029487778217387
3329,3329,0.0047052996532937,3.850276770067601e-06,0.2828127188681888,5.4547029873149955e-08,0.02948777126822064
3393,3393,0.0047052996532937,3.810928769223167e-06,0.2828127188681888,5.50885678923171e-08,0.029487769712993096
2696,2696,0.0047052996532937,3.740008348578704e-06,0.2828127188681888,5.9120569522166856e-08,0.029487767124512787
3307,3307,0.0047052996532937,3.706262834309826e-06,0.2828127188681888,5.522074521781717e-08,0.029487765485020648
3138,3138,0.0047052996532937,2.8572828520268634e-06,0.2828127188681888,5.3777375954130797e-08,0.02948773105081844
2889,2889,0.0047052996532937,2.756222563274789e-06,0.2828127188681888,5.208072078058356e-08,0.029487726849292538
3009,3009,0.0047052996532937,2.693419971612041e-06,0.2828127188681888,5.641819739543426e-08,0.029487724616848704
2789,2789,0.0047052996532937,2.4235234912767874e-06,0.2828127188681888,5.3427027508665617e-08,0.029487713510098705
2809,2809,0.0047052996532937,2.198391430510921e-06,0.2828127188681888,5.3841008697254654e-08,0.029487704454518742
3189,3189,0.0047052996532937,1.5325602765890524e-06,0.2828127188681888,5.7909193041758444e-08,0.029487677898796718
3325,3325,0.0047052996532937,1.3158874670574946e-06,0.2828127188681888,5.199166554397442e-08,0.02948766875800562
2670,2670,0.0047052996532937,6.042924058707481e-07,0.2828127188681888,5.1947588682037114e-08,0.02948764012745101
3241,3241,0.0047052996532937,5.716281134151428e-07,0.2828127188681888,5.5205975100934286e-08,0.02948763904294115
2779,2779,0.0047052996532937,4.609519425772612e-07,0.2828127188681888,5.951069917237941e-08,0.029487634896742384
2794,2794,0.0047052996532937,4.156945041926031e-07,0.2828127188681888,5.5007914314417423e-08,0.02948763276243293
3205,3205,0.0037147102526002,1.1987965353216283e-05,0.2834280901242367,1.1903858042241477e-07,0.029472972627256053
3409,3409,0.0039623576027736,9.520072885090851e-06,0.2832690284110838,8.290556725399104e-08,0.02947120477779665
2018,2018,0.0136206042595344,5.923833825832869e-05,0.2665874430580313,0.0009625807350521,0.029460217639844154
3328,3328,0.0044576523031203,5.835819389484065e-06,0.2828523395909218,7.120243313888168e-08,0.02944959161613927
2856,2856,0.0044576523031203,3.4978037949070014e-06,0.2827929126689544,5.751881789159798e-08,0.029433667016812482
2831,2831,0.0044576523031203,2.23076305900082e-06,0.2827929126689544,5.612967785263542e-08,0.02943361582680478
3300,3300,0.0044576523031203,1.7793572242188514e-06,0.2827929126689544,5.2395262202556704e-08,0.029433597397939933
3359,3359,0.0044576523031203,1.7349851120234447e-06,0.2827929126689544,5.915802594029714e-08,0.02943359608639826
3309,3309,0.0044576523031203,1.109945546640148e-06,0.2827929126689544,5.179267221047606e-08,0.029433570448312137
3109,3109,0.0044576523031203,1.0867518230742396e-06,0.2827929126689544,5.465323967557285e-08,0.02943356971694052
3414,3414,0.0044576523031203,3.446720818063802e-07,0.2827929126689544,5.4833380474759526e-08,0.0294335399502318
2703,2703,0.0044576523031203,2.934807699501002e-07,0.2827929126689544,5.1640237565055365e-08,0.02943353767433018
2917,2917,0.0044576523031203,1.9964017847697758e-07,0.2827929126689544,5.5500319879799053e-08,0.029433534182680618
3410,3410,0.0039623576027736,5.117136654367739e-06,0.2830307703091049,8.356909074481172e-08,0.029407380709506003
2057,2057,0.0104011887072808,2.903900907975573e-06,0.2604825183847245,0.0028200064179523,0.029389565267389096
3373,3373,0.004210004952947,3.4930465995603936e-06,0.2827731092436975,5.842633104374344e-08,0.029382140155771518
2858,2858,0.004210004952947,3.4749213593050742e-06,0.2827731092436975,5.549865295164593e-08,0.029382139220700237
3383,3383,0.004210004952947,3.0231561671242395e-06,0.2827731092436975,5.451170508271023e-08,0.02938212095245137
3043,3043,0.004210004952947,2.637809669066756e-06,0.2827731092436975,5.997477316610123e-08,0.029382105825092947
3110,3110,0.004210004952947,2.448537669044575e-06,0.2827731092436975,5.623070987445146e-08,0.02938209795089534
2965,2965,0.004210004952947,2.4330543651179705e-06,0.2827731092436975,5.571009538453873e-08,0.029382097291923197
2983,2983,0.004210004952947,1.4938822425734902e-06,0.2827731092436975,5.40492184820571e-08,0.029382059451218794
2726,2726,0.004210004952947,1.429455129645162e-06,0.2827731092436975,5.2805087091153523e-08,0.02938205677934402
3312,3312,0.004210004952947,1.3661429088525663e-06,0.2827731092436975,5.3458729323154834e-08,0.029382054285130067
3392,3392,0.004210004952947,1.356782849741187e-06,0.2827731092436975,5.2351764732990855e-08,0.029382053832345188
3167,3167,0.004210004952947,1.2924246890701131e-06,0.2827731092436975,5.5946082241583494e-08,0.029382051502010842
3194,3194,0.004210004952947,5.486614093952765e-07,0.2827731092436975,5.446442230422491e-08,0.029382021593522403
2947,2947,0.004210004952947,4.5412749389985706e-07,0.2827731092436975,6.372233244187359e-08,0.029382018455558354
2959,2959,0.004210004952947,2.9629570786940893e-07,0.2827731092436975,5.131481972920297e-08,0.02938201127184093
2972,2972,0.004210004952947,2.555056640575399e-07,0.2827731092436975,5.131336115378406e-08,0.029382009639540813
3382,3382,0.004210004952947,1.284351174170494e-07,0.2827731092436975,5.1325701596314517e-08,0.029382004556692154
2389,2389,0.0069341258048538,9.678772040314804e-05,0.2781183277085198,0.0010502565312822,0.029339993296800263
2818,2818,0.0039623576027736,4.161135896716035e-06,0.2827533085918353,5.4277901107725177e-08,0.029333216881366368
2923,2923,0.0039623576027736,3.713728332183426e-06,0.2827533085918353,6.191146156898547e-08,0.029333199393685127
3144,3144,0.0039623576027736,3.1214457779871824e-06,0.2827533085918353,5.3702467307033714e-08,0.029333174994288235
3340,3340,0.0039623576027736,3.084231544941168e-06,0.2827533085918353,6.873267273784427e-08,0.029333174546356266
3326,3326,0.0039623576027736,3.013017556057586e-06,0.2827533085918353,5.3507433770419584e-08,0.029333170622180327
3374,3374,0.0039623576027736,2.5230076122618767e-06,0.2827533085918353,5.2308220062616446e-08,0.029333150854895327
3069,3069,0.0039623576027736,1.990669866350748e-06,0.2827533085918353,5.8735263070230967e-08,0.029333129943841057
2697,2697,0.0039623576027736,1.917065669112578e-06,0.2827533085918353,5.609255374927728e-08,0.02933312680834685
3050,3050,0.0039623576027736,1.8919788510602684e-06,0.2827533085918353,5.3053274286534994e-08,0.029333125590663454
3093,3093,0.0039623576027736,1.3058427802505136e-06,0.2827533085918353,5.360762306693926e-08,0.029333102146658456
2682,2682,0.0039623576027736,9.263657735226124e-07,0.2827533085918353,6.134594225846489e-08,0.029333087499751564
3068,3068,0.0039623576027736,8.98473720711456e-07,0.2827533085918353,5.8169201264056537e-08,0.029333086162525016
3192,3192,0.0039623576027736,8.311796509267782e-07,0.2827533085918353,5.587657910137808e-08,0.02933308331112588
3314,3314,0.0039623576027736,2.255137057619739e-07,0.2827533085918353,5.099234077254492e-08,0.02933305876451311
3283,3283,0.0039623576027736,1.651355344404889e-07,0.2827533085918353,5.09859638374005e-08,0.029333056352824207
3423,3423,0.0039623576027736,1.4401328619255585e-07,0.2827533085918353,5.0999525624304e-08,0.029333055510316473
2879,2879,0.0039623576027736,8.832531622283625e-08,0.2827533085918353,5.100322263965645e-08,0.029333053287037756
3008,3008,0.0039623576027736,5.705254074627858e-08,0.2827533085918353,5.100746861222121e-08,0.02933305203878294
3164,3164,0.0024764735017335,2.6092945634906583e-06,0.2834678834678835,1.519906625637671e-07,0.02931832344975536
3540,3540,0.008420009905894,0.0004874666209887,0.2780034423407917,2.5622525414886496e-08,0.02931584081770773
2700,2700,0.0037147102526002,3.9875321768184254e-06,0.2827335107127853,5.349074174567816e-08,0.029286849491250395
3208,3208,0.0037147102526002,2.7082092825379013e-06,0.2827335107127853,5.205501156052497e-08,0.029286798020100972
3242,3242,0.0037147102526002,2.6959146272138624e-06,0.2827335107127853,5.222450872536878e-08,0.029286797538931198
3157,3157,0.0037147102526002,2.6407569827444155e-06,0.2827335107127853,5.5604666107084294e-08,0.0292867955627788
2995,2995,0.0037147102526002,2.3091724170121385e-06,0.2827335107127853,5.6280219567008e-08,0.029286782321418955
3095,3095,0.0037147102526002,1.9098154155447045e-06,0.2827335107127853,5.2013733551269976e-08,0.02928676603335614
2820,2820,0.0037147102526002,1.8336266602213723e-06,0.2827335107127853,5.4328450927465045e-08,0.029286763145372593
3048,3048,0.0037147102526002,1.7922417095332896e-06,0.2827335107127853,5.233394928228831e-08,0.02928676135052131
3357,3357,0.0037147102526002,1.4162717801936694e-06,0.2827335107127853,5.358261689642985e-08,0.0292867464001433
3402,3402,0.0037147102526002,1.3887511599446123e-06,0.2827335107127853,5.169938253376204e-08,0.029286745168849868
2888,2888,0.0037147102526002,6.230885565853099e-07,0.2827335107127853,5.183854198645042e-08,0.029286714596870676
3371,3371,0.0037147102526002,1.7478354009571013e-07,0.2827335107127853,5.3437457410298624e-08,0.029286696827031625
2746,2746,0.0037147102526002,9.862193541065541e-08,0.2827335107127853,5.535073837063875e-08,0.029286693924242806
3058,3058,0.0037147102526002,5.6036165598222944e-08,0.2827335107127853,5.3199277958486314e-08,0.029286692077154747
2982,2982,0.0037147102526002,4.887328716941941e-08,0.2827335107127853,5.067643755445823e-08,0.029286691616078667
2760,2760,0.0027241208519068,2.6377405795452157e-06,0.2831895644855881,1.043125054143431e-07,0.029271290560418755
1998,1998,0.013372956909361,5.668488493628839e-05,0.2665698442038553,0.000901455707048,0.02925975211604574
3343,3343,0.0034670629024269,2.5605445438556767e-06,0.2827137156059651,5.5600674577739625e-08,0.029243033741092068
2957,2957,0.0034670629024269,2.4131719213726243e-06,0.2827137156059651,5.9537441613122586e-08,0.029243028118006147
3024,3024,0.0034670629024269,1.8044528724856264e-06,0.2827137156059651,5.5225927430103175e-08,0.02924300348328191
2997,2997,0.0034670629024269,1.6370191801685255e-06,0.2827137156059651,5.307122278206917e-08,0.02924299664588969
3210,3210,0.0034670629024269,1.3729414771650992e-06,0.2827137156059651,7.804057826568277e-08,0.02924298783873905
3249,3249,0.0034670629024269,1.3957528690415208e-06,0.2827137156059651,5.224267192064685e-08,0.0292429869561324
3151,3151,0.0034670629024269,1.354674511556291e-06,0.2827137156059651,5.3914500019936094e-08,0.02924298543285455
3061,3061,0.0034670629024269,1.3364802972521471e-06,0.2827137156059651,5.760492435840804e-08,0.02924298496323192
3244,3244,0.0034670629024269,1.1470606461001769e-06,0.2827137156059651,5.386294635324702e-08,0.0292429771456485
3066,3066,0.0034670629024269,1.1472863722540831e-06,0.2827137156059651,5.0849921065617895e-08,0.029242976945268423
3246,3246,0.0034670629024269,1.109072262198563e-06,0.2827137156059651,5.4813774047408776e-08,0.029242975696446464
2876,2876,0.0034670629024269,1.0387072122728543e-06,0.2827137156059651,5.3615788807689194e-08,0.02924297280682241
2933,2933,0.0034670629024269,1.025619975298303e-06,0.2827137156059651,5.3516632543231495e-08,0.02924297227802299
2837,2837,0.0034670629024269,7.890395596830243e-07,0.2827137156059651,5.1017068405911385e-08,0.029242962672378338
2771,2771,0.0034670629024269,7.403729328083582e-07,0.2827137156059651,5.302492027239878e-08,0.029242960872311367
3229,3229,0.0034670629024269,6.799062414265175e-07,0.2827137156059651,5.143343497286875e-08,0.029242958352129
3315,3315,0.0034670629024269,3.011176212314844e-07,0.2827137156059651,5.1896004354974334e-08,0.02924294329722029
2744,2744,0.0032194155522535,2.540599151785725e-06,0.2828325278419836,7.462471904391729e-08,0.029239057341269557
2678,2678,0.0022288261515601,4.541194468486871e-07,0.283229290874658,1.246666318974803e-07,0.029228938669253194
2725,2725,0.0019811788013868,3.693686772312014e-06,0.2832690284110838,9.628822830257552e-08,0.029217268017353793
3165,3165,0.0017335314512134,1.4089486065093564e-06,0.2833286556272804,1.0647992850717392e-07,0.02921340473049368
3067,3067,0.0032194155522535,2.2968123020351643e-06,0.2826939232707925,5.2321075006906544e-08,0.029201877388152695
2727,2727,0.0032194155522535,1.849428852841932e-06,0.2826939232707925,5.406901320973904e-08,0.029201859652919417
3405,3405,0.0032194155522535,1.7851752051857245e-06,0.2826939232707925,5.777467641070543e-08,0.029201857346984737
2954,2954,0.0032194155522535,1.5156448994119192e-06,0.2826939232707925,5.2789821092415494e-08,0.02920184625368698
2710,2710,0.0032194155522535,9.71453699212274e-07,0.2826939232707925,5.100702292267271e-08,0.029201824450842198
2766,2766,0.0032194155522535,8.719103700279683e-07,0.2826939232707925,5.1529427461347954e-08,0.02920182052447519
2821,2821,0.0032194155522535,7.883435615656431e-07,0.2826939232707925,5.141909274356224e-08,0.029201817190897386
3156,3156,0.0032194155522535,7.749957319446277e-07,0.2826939232707925,5.5500941917810424e-08,0.029201816942945418
2747,2747,0.0032194155522535,7.347528711503455e-07,0.2826939232707925,7.417986526534009e-08,0.029201816637816208
3130,3130,0.0032194155522535,6.164054048130103e-07,0.2826939232707925,5.0658908440521846e-08,0.029201810297097775
2990,2990,0.0032194155522535,3.915011756883152e-07,0.2826939232707925,5.277603284007564e-08,0.029201801499614138
2699,2699,0.0032194155522535,5.502406951705252e-08,0.2826939232707925,5.0002731154089625e-08,0.029201787934220645
3352,3352,0.0032194155522535,2.930150182479214e-08,0.2826939232707925,5.21647074478055e-08,0.02920178706233538
2941,2941,0.0027241208519068,1.8011488353281533e-06,0.2828919714165616,1.0104328206673484e-07,0.029191301717206714
2752,2752,0.0017335314512134,3.6246795974147097e-06,0.2831498492391838,1.4000005242317526e-07,0.02916532275745924
2847,2847,0.0029717682020802,1.958054883060248e-06,0.2826741337066853,7.857156628077801e-08,0.029163343819851625
2791,2791,0.0029717682020802,1.9048092156019169e-06,0.2826741337066853,5.0994644563732806e-08,0.02916333978744884
3105,3105,0.0029717682020802,1.8536233418557063e-06,0.2826741337066853,4.988270490796432e-08,0.029163337671272587
3292,3292,0.0029717682020802,1.7407735429113457e-06,0.2826741337066853,5.1895259895284803e-08,0.029163333315861264
2709,2709,0.0029717682020802,1.6186158596205923e-06,0.2826741337066853,5.060207746693125e-08,0.029163328361992074
3254,3254,0.0029717682020802,1.5831472206344437e-06,0.2826741337066853,5.2165738582268786e-08,0.02916332705823801
3028,3028,0.0029717682020802,1.2422241369854848e-06,0.2826741337066853,4.997929117852242e-08,0.029163313339661007
3155,3155,0.0029717682020802,1.1036150004776392e-06,0.2826741337066853,5.23098199260141e-08,0.029163307988199157
2723,2723,0.0029717682020802,1.0028393377657852e-06,0.2826741337066853,5.1350865438099934e-08,0.0291633039146908
3190,3190,0.0029717682020802,9.355994999196572e-07,0.2826741337066853,5.247299977253496e-08,0.029163301319347315
2685,2685,0.0029717682020802,9.17216486914982e-07,0.2826741337066853,5.690295485890834e-08,0.029163300895548933
3349,3349,0.0029717682020802,8.446053038770991e-07,0.2826741337066853,5.092149638451422e-08,0.029163297595076857
2769,2769,0.0029717682020802,7.139833404260064e-07,0.2826741337066853,5.08202904177094e-08,0.029163292397517523
2935,2935,0.0029717682020802,6.410489990863365e-07,0.2826741337066853,5.2656436881123216e-08,0.02916328962720928
3112,3112,0.0029717682020802,9.541294099038793e-08,0.2826741337066853,5.2663782686678597e-08,0.029163267966220572
3281,3281,0.0029717682020802,5.8695906523945367e-08,0.2826741337066853,5.232340597179498e-08,0.02916326648596729
2024,2024,0.0131253095591877,5.557011581647525e-05,0.2665522476731137,0.0009307560436138,0.02913533379512557
2688,2688,0.0027241208519068,1.5003087989553083e-06,0.2826543469130617,5.800607488282159e-08,0.02912743597153348
3153,3153,0.0027241208519068,1.0463921108363089e-06,0.2826543469130617,5.03360330086792e-08,0.029127417407536608
2878,2878,0.0027241208519068,1.014011590767976e-06,0.2826543469130617,5.279637259750448e-08,0.029127416292068716
2961,2961,0.0027241208519068,8.249640643312696e-07,0.2826543469130617,5.112256093878726e-08,0.02912740867187242
3358,3358,0.0027241208519068,7.621709275758589e-07,0.2826543469130617,5.3394458402193546e-08,0.029127406337168874
3200,3200,0.0027241208519068,7.098910500249009e-07,0.2826543469130617,4.915271782705367e-08,0.029127403969275267
2861,2861,0.0027241208519068,5.981079178078258e-07,0.2826543469130617,4.9143701833122907e-08,0.029127399534055565
3141,3141,0.0027241208519068,5.289250646368921e-07,0.2826543469130617,4.915456235897831e-08,0.02912739679079858
2816,2816,0.0027241208519068,3.181145408999865e-07,0.2826543469130617,5.101744764764113e-08,0.02912738856098888
3012,3012,0.0027241208519068,2.577925457706502e-07,0.2826543469130617,5.175109259723628e-08,0.029127386220713942
3092,3092,0.0027241208519068,1.993450930873339e-07,0.2826543469130617,5.1186482703207395e-08,0.029127383865234634
3202,3202,0.0027241208519068,1.421681389517208e-07,0.2826543469130617,5.2194030519360906e-08,0.02912738166918803
3063,3063,0.0027241208519068,1.3116017342892005e-07,0.2826543469130617,5.176779342164439e-08,0.02912738120351716
2900,2900,0.0027241208519068,8.118396035364669e-08,0.2826543469130617,5.4909159716525975e-08,0.0291273794407531
2695,2695,0.0027241208519068,7.634972364575516e-08,0.2826543469130617,5.120871342898688e-08,0.029127378993190827
3367,3367,0.0027241208519068,3.7181367577910524e-08,0.2826543469130617,5.20045009228872e-08,0.02912737749653082
2852,2852,0.0027241208519068,3.52268348287406e-08,0.2826543469130617,5.216626233946525e-08,0.02912737743029465
3311,3311,0.0027241208519068,1.9661667252065283e-08,0.2826543469130617,4.935193228053593e-08,0.02912737661897632
3651,3651,0.0079247152055473,0.0004340855451405,0.2779651683072899,2.598557413855585e-08,0.02912516912120352
2473,2473,0.0121347201584943,6.249539447780907e-06,0.2606001936108422,0.0022810250160621,0.029118194545155233
3545,3545,0.0205547300643883,4.346068531524042e-05,0.2403857602095487,4.535937360367029e-09,0.029100587932600896
3938,3938,0.0205547300643883,3.808681741590768e-05,0.2403857602095487,5.867907165452899e-09,0.029100352694589306
2882,2882,0.0024764735017335,1.1554656258309428e-06,0.2826345628893399,5.2939386103012414e-08,0.02909417661569434
3015,3015,0.0024764735017335,1.0310812023974969e-06,0.2826345628893399,5.0256905109423075e-08,0.02909417149712823
3088,3088,0.0024764735017335,8.486153395851743e-07,0.2826345628893399,5.0901220254631786e-08,0.02909416430745064
2942,2942,0.0024764735017335,7.25567952713881e-07,0.2826345628893399,5.256902954261637e-08,0.029094159545979357
3418,3418,0.0024764735017335,5.159790058098829e-07,0.2826345628893399,7.331260709049695e-08,0.02909415267615895
3425,3425,0.0024764735017335,5.371043182137512e-07,0.2826345628893399,4.9496485891208006e-08,0.029094151867008155
3133,3133,0.0024764735017335,4.716216035656824e-07,0.2826345628893399,5.509073770423226e-08,0.02909414966001106
2926,2926,0.0024764735017335,4.345228462706427e-07,0.2826345628893399,4.9216803164682935e-08,0.029094147784922413
