Node,w_Node,DC,BC,CC,EC
2163,2163,0.007677067855373947,2.5559619004646996e-05,0.2781758060071645,0.0025983850994324405
2176,2176,0.028974739970282316,0.00035800915235692624,0.28065054211843204,0.0041543871868296185
2215,2215,0.014363546310054482,2.109571855503192e-05,0.2786941817930844,0.003920295881510448
2241,2241,0.029470034670629024,3.3211976396478444e-05,0.28068955929375783,0.005401590757197585
2246,2246,0.02352649826646855,4.115735099104125e-05,0.28022206800832755,0.004763526811270419
2273,2273,0.022535908865775136,9.994308610886195e-06,0.27933038184836745,0.003988481104190333
2294,2294,0.03021297672114908,0.00010518156982147051,0.28074810540221096,0.004260680417199757
2295,2295,0.005695889053987122,4.311315973128219e-06,0.2780225833103828,0.0016764493055157971
2298,2298,0.004210004952947003,2.0597478352398036e-05,0.2779077770130764,0.0013156805799975405
2343,2343,0.0195641406636949,3.8219882509414045e-05,0.27991127131568,0.0038926150217359953
2344,2344,0.029965329370975728,0.00013672483836596588,0.2807285873192436,0.004851237676856203
2355,2355,0.007429420505200594,2.9351579334448863e-05,0.27815664393469725,0.0019556748066555554
2377,2377,0.023278850916295196,3.2145738120719085e-05,0.2793883622777278,0.00386190969450731
2389,2389,0.006934125804853888,9.678772040314803e-05,0.27811832770851985,0.00105025653128221
2394,2394,0.02352649826646855,0.00010704891531595731,0.28022206800832755,0.0038822469638816258
2413,2413,0.004210004952947003,1.894069786652472e-05,0.2779077770130764,0.0009020016785000922
2419,2419,0.02699356116889549,0.000222165972189895,0.2804945818282856,0.004112088106669989
2465,2465,0.014858841010401188,5.016047404616431e-06,0.27873265686477533,0.003422303323044417
2468,2468,0.043833580980683504,0.0012128795643890063,0.2810020876826722,0.06282485584299607
2519,2519,0.00866765725606736,1.9732396805858325e-06,0.2782524807056229,0.0020879803344130785
2544,2544,0.007429420505200594,1.5577040128576484e-05,0.27815664393469725,0.0023365346592672475
2582,2582,0.025012382367508666,1.3837593225979378e-05,0.280338794779228,0.004842140019598326
2588,2588,0.022535908865775136,6.04863651081816e-05,0.28014430414874425,0.004050107199227972
2594,2594,0.023278850916295196,9.566314384891074e-05,0.2793883622777278,0.00485105759773915
2605,2605,0.004210004952947003,1.2761180580712762e-05,0.2779077770130764,0.0019080291991709032
2609,2609,0.012134720158494303,1.867614845658334e-07,0.2785211753345289,0.003526763030001449
2616,2616,0.024764735017335313,9.678805070399527e-05,0.2803193335647345,0.004353056639838171
2903,2903,0.001981178801386825,7.287369708746122e-07,0.2827929126689544,7.707041597789117e-08
2938,2938,0.004952947003467063,9.05121360950803e-06,0.28303077030910495,8.127598738163597e-08
2999,2999,0.007429420505200594,1.9702327106669065e-05,0.28322929087465804,1.0137974752571107e-07
3201,3201,0.022783556215948488,5.105169508250747e-05,0.28446636139485737,1.3794163537349516e-07
3319,3319,0.0064388311045071814,1.188501708162043e-05,0.2831498492391838,8.565193648209916e-08
3355,3355,0.01337295690936107,1.900636585848613e-05,0.2837068783812267,1.0351446997240104e-07
3097,3097,0.010153541357107478,3.624734999284404e-05,0.2835873305709671,1.0096284000334466e-07
2707,2707,0.003714710252600297,2.7334828982299316e-05,0.286159733541209,3.468215690038986e-07
3111,3111,0.012877662209014363,0.0001471284164772181,0.2869120363791388,3.68420100422016e-07
3186,3186,0.005695889053987122,5.5405352040195364e-05,0.28632205913635395,3.520900512959017e-07
2661,2661,0.02451708766716196,2.8147563918444096e-05,0.28440625440202844,1.1421706668465628e-07
2662,2662,0.009162951956414065,9.56546238920311e-06,0.2831697054698457,7.11023485911907e-08
2663,2663,0.0064388311045071814,3.591267600842963e-06,0.2829514399831827,5.703697128856231e-08
2664,2664,0.02055473006438831,9.367349777947995e-06,0.284086112283664,9.385588040220758e-08
2665,2665,0.012382367508667657,2.09244702802471e-05,0.2834280901242367,8.147246222552571e-08
2666,2666,0.01510648836057454,5.14704220838201e-06,0.2836470918797415,8.080460434462751e-08
2667,2667,0.004952947003467063,4.3113567723040054e-06,0.2828325278419836,5.3953299414404324e-08
2668,2668,0.008420009905894007,1.5003185021157704e-05,0.2831101451307579,6.101161185838434e-08
2669,2669,0.024021792966815253,1.750655991945185e-05,0.2843661971830986,1.011972330025154e-07
2670,2670,0.0047052996532937095,6.042924058707481e-07,0.2828127188681888,5.194758868203711e-08
2671,2671,0.0014858841010401188,0.0,0.2825554544818417,4.8560592496191566e-08
2672,2672,0.009162951956414065,3.8024363910355963e-06,0.2831697054698457,7.009648514881004e-08
2673,2673,0.007181773155027241,1.8607514324429032e-06,0.2830109335576114,6.159400244976438e-08
2674,2674,0.01733531451213472,8.68608534567966e-06,0.2838265270260772,9.656805443109245e-08
2675,2675,0.009410599306587419,7.789919454428316e-06,0.2831895644855881,6.563407006375365e-08
2676,2676,0.02055473006438831,1.1849109820267932e-05,0.284086112283664,9.344781678614141e-08
2679,2679,0.02303120356612184,1.9401624139937588e-05,0.2842861165868769,9.733447611926143e-08
2680,2680,0.013125309559187715,3.865875850298048e-06,0.2834877843302443,7.670516750660626e-08
2681,2681,0.01114413075780089,2.599120789656072e-06,0.2833286556272804,7.072298231649508e-08
2682,2682,0.00396235760277365,9.263657735226123e-07,0.2827533085918353,6.134594225846488e-08
2683,2683,0.019316493313521546,2.189044987007195e-05,0.283986215626978,8.644014294966412e-08
2684,2684,0.006934125804853888,1.850650661738785e-06,0.28299109958651625,6.545267711237745e-08
2685,2685,0.0029717682020802376,9.172164869149821e-07,0.2826741337066853,5.690295485890833e-08
2686,2686,0.005943536404160475,3.3932554500176765e-06,0.28291179149443,5.9548969410129634e-08
2687,2687,0.005200594353640416,3.693808879673279e-07,0.2828523395909218,5.73334104697922e-08
2688,2688,0.0027241208519068845,1.5003087989553083e-06,0.28265434691306174,5.8006074882821585e-08
2689,2689,0.01659237246161466,6.051006103864271e-06,0.2837666900913563,8.403644271900663e-08
2690,2690,0.007677067855373947,1.2804410047813468e-05,0.28305060984158137,6.348996066912973e-08
2691,2691,0.0007429420505200594,0.0,0.2824961522317056,4.660923281237461e-08
2692,2692,0.0012382367508667657,1.8403320547933102e-08,0.28253568429890846,4.964582906068882e-08
2694,2694,0.02303120356612184,2.445137002151694e-05,0.2842861165868769,9.957476193003254e-08
2695,2695,0.0027241208519068845,7.634972364575515e-08,0.28265434691306174,5.1208713428986874e-08
2696,2696,0.0047052996532937095,3.7400083485787043e-06,0.2828127188681888,5.912056952216685e-08
2697,2697,0.00396235760277365,1.917065669112578e-06,0.2827533085918353,5.609255374927728e-08
2698,2698,0.017087667161961365,5.114466979505695e-06,0.2838065785774529,8.651572930312701e-08
2699,2699,0.0032194155522535907,5.502406951705251e-08,0.2826939232707925,5.0002731154089625e-08
2700,2700,0.003714710252600297,3.9875321768184254e-06,0.2827335107127853,5.3490741745678155e-08
2701,2701,0.0064388311045071814,3.8469971413734646e-07,0.2829514399831827,6.351188465598776e-08
2702,2702,0.005943536404160475,5.135825124297284e-06,0.28291179149443,5.6831609506680445e-08
2703,2703,0.004457652303120356,2.934807699501002e-07,0.2827929126689544,5.164023756505536e-08
2705,2705,0.006686478454680535,8.204313901440169e-07,0.28297126839523473,6.15875227028406e-08
2706,2706,0.01659237246161466,1.1023271247950639e-05,0.2837666900913563,8.193774565079879e-08
2708,2708,0.008420009905894007,1.8967320909430197e-06,0.2831101451307579,7.0938412679227e-08
2709,2709,0.0029717682020802376,1.6186158596205925e-06,0.2826741337066853,5.060207746693124e-08
2710,2710,0.0032194155522535907,9.71453699212274e-07,0.2826939232707925,5.100702292267271e-08
2711,2711,0.007677067855373947,1.0631418422311273e-05,0.28305060984158137,6.541056551838447e-08
2712,2712,0.010896483407627538,4.7986025573962945e-06,0.283308777099558,7.500953821134993e-08
2713,2713,0.007677067855373947,6.9600357919127205e-06,0.28305060984158137,6.375252588845844e-08
2714,2714,0.0007429420505200594,6.134440182644368e-08,0.2824961522317056,4.885927626462177e-08
2715,2715,0.0079247152055473,1.0282477366485671e-05,0.28307045215562565,6.09240432174787e-08
2716,2716,0.02352649826646855,6.263063511818003e-05,0.28432615124630334,1.0809314874265093e-07
2717,2717,0.01337295690936107,1.1417641594940548e-06,0.28350768798708137,7.777633314534335e-08
2718,2718,0.009162951956414065,1.2557224209470534e-05,0.2831697054698457,9.78067893666674e-08
2719,2719,0.024764735017335313,3.2487074838205744e-05,0.2844262872437839,1.1998552018944657e-07
2720,2720,0.012134720158494303,9.22523908259384e-06,0.2834081976417743,8.017424478928e-08
2721,2721,0.0014858841010401188,0.0,0.2825554544818417,4.8560592496191566e-08
2722,2722,0.0007429420505200594,0.0,0.2824961522317056,4.9111450205254036e-08
2723,2723,0.0029717682020802376,1.0028393377657852e-06,0.2826741337066853,5.135086543809993e-08
2726,2726,0.004210004952947003,1.429455129645162e-06,0.2827731092436975,5.2805087091153523e-08
2727,2727,0.0032194155522535907,1.8494288528419322e-06,0.2826939232707925,5.4069013209739036e-08
2728,2728,0.009410599306587419,7.948448583962398e-06,0.2831895644855881,7.009672023434616e-08
2729,2729,0.015601783060921248,1.9591310102767195e-05,0.28368694674722494,7.776250088371763e-08
2730,2730,0.022040614165428428,9.906933681043516e-05,0.2842060810810811,1.0177093611872208e-07
2731,2731,0.007181773155027241,1.5032617968086918e-06,0.2830109335576114,5.999750995622313e-08
2732,2732,0.001981178801386825,1.7526971950412477e-08,0.28259500314927566,4.819148786691635e-08
2733,2733,0.005943536404160475,1.305406471332382e-06,0.28291179149443,6.24855955920307e-08
2735,2735,0.0047052996532937095,4.6934896050138985e-06,0.2828127188681888,7.874011619605493e-08
2736,2736,0.0012382367508667657,0.0,0.28253568429890846,4.957275354169542e-08
2737,2737,0.005200594353640416,2.8992401676001184e-06,0.2828523395909218,6.286837958875899e-08
2738,2738,0.02055473006438831,3.5121205038758356e-05,0.284086112283664,8.96314128274676e-08
2739,2739,0.007677067855373947,9.159254226463228e-06,0.28305060984158137,6.561405845511166e-08
2741,2741,0.014115898959881128,8.937562187248014e-06,0.28356741573033706,7.626744312966911e-08
2742,2742,0.028727092620108963,4.685532907832323e-05,0.2847471969536704,1.241888215385797e-07
2743,2743,0.01263001485884101,5.272781851633854e-06,0.28344798539941035,7.231067275480298e-08
2744,2744,0.0032194155522535907,2.540599151785725e-06,0.2828325278419836,7.462471904391729e-08
2745,2745,0.008172362555720653,6.93815088949864e-06,0.2830902972518228,6.314483699898428e-08
2746,2746,0.003714710252600297,9.862193541065539e-08,0.2827335107127853,5.535073837063874e-08
2747,2747,0.0032194155522535907,7.347528711503455e-07,0.2826939232707925,7.417986526534008e-08
2748,2748,0.018573551263001486,3.494911700760196e-05,0.28392631134861485,9.429245197576572e-08
2749,2749,0.013125309559187715,4.720244126969241e-06,0.2834877843302443,7.604370266768526e-08
2750,2750,0.021050024764735015,8.534611384795216e-06,0.2841260906276386,9.518127421997906e-08
2751,2751,0.00866765725606736,1.016215970263595e-05,0.2831299957930164,6.460451179427525e-08
2753,2753,0.012877662209014363,5.889975244155671e-06,0.2834678834678835,8.516481194333474e-08
2754,2754,0.03021297672114908,5.751728040267652e-05,0.2848677248677249,1.12306191734468e-07
2755,2755,0.022040614165428428,1.0032746045470425e-05,0.2842060810810811,9.698640565439764e-08
2756,2756,0.01114413075780089,2.9370427946162893e-06,0.2833286556272804,6.997592437153899e-08
2757,2757,0.02055473006438831,1.0960902611085197e-05,0.284086112283664,9.367511261177583e-08
2758,2758,0.011391778107974244,1.8694406692625927e-05,0.2833485369447758,7.501267814723403e-08
2759,2759,0.005448241703813769,6.926609519801949e-06,0.2828721541155867,5.5752778191418314e-08
2761,2761,0.006934125804853888,1.613885830538884e-06,0.28299109958651625,5.992486353699768e-08
2762,2762,0.005200594353640416,3.7866986431785473e-06,0.2828523395909218,5.939033307383907e-08
2763,2763,0.015601783060921248,1.0908132395019337e-05,0.28368694674722494,7.905385922786074e-08
2765,2765,0.011639425458147598,2.142925497732279e-06,0.2833684210526316,7.898824279386488e-08
2766,2766,0.0032194155522535907,8.719103700279683e-07,0.2826939232707925,5.1529427461347954e-08
2767,2767,0.0014858841010401188,0.0,0.2825554544818417,4.7684592262052336e-08
2768,2768,0.006934125804853888,6.697431939534429e-06,0.28299109958651625,6.766011706885012e-08
2769,2769,0.0029717682020802376,7.139833404260064e-07,0.2826741337066853,5.0820290417709395e-08
2770,2770,0.010153541357107478,5.527618193505139e-07,0.28324915824915825,7.627839352022175e-08
2771,2771,0.003467062902426944,7.403729328083582e-07,0.28271371560596514,5.302492027239878e-08
2772,2772,0.008420009905894007,1.5743534364841535e-05,0.2831101451307579,6.198536783646498e-08
2773,2773,0.014115898959881128,4.6078503691330115e-06,0.28356741573033706,7.663552978978407e-08
2774,2774,0.0014858841010401188,2.4537760730577472e-08,0.2825554544818417,4.754276244519693e-08
2776,2776,0.0014858841010401188,1.0973831882286035e-07,0.2825554544818417,4.7583805759424024e-08
2777,2777,0.02055473006438831,1.1342846531297367e-05,0.284086112283664,9.364920259361944e-08
2778,2778,0.02352649826646855,3.676887269467069e-05,0.28432615124630334,1.1626633430224318e-07
2779,2779,0.0047052996532937095,4.609519425772612e-07,0.2828127188681888,5.951069917237941e-08
2780,2780,0.014611193660227836,3.745659657125518e-05,0.2836072482090181,8.355922162319202e-08
2781,2781,0.016344725111441305,2.845995093047826e-05,0.28374675005270183,9.626877366016216e-08
2782,2782,0.024269440316988605,1.8354355113878083e-05,0.28438622438199873,1.0140231026886182e-07
2783,2783,0.008172362555720653,8.51786161112594e-06,0.2830902972518228,6.537571382414524e-08
2784,2784,0.006934125804853888,9.130204718313894e-06,0.28299109958651625,6.172879600601291e-08
2785,2785,0.010896483407627538,1.554136361506639e-05,0.283308777099558,7.144830977617973e-08
2786,2786,0.02526002971768202,2.3341490067174855e-05,0.28446636139485737,1.019529313746162e-07
2787,2787,0.012134720158494303,2.0522617920530933e-05,0.2834081976417743,7.593631170844536e-08
2788,2788,0.0004952947003467063,0.0,0.2824763903462749,4.631115423402954e-08
2789,2789,0.0047052996532937095,2.4235234912767874e-06,0.2828127188681888,5.342702750866561e-08
2790,2790,0.002228826151560178,6.513261780936237e-07,0.2826147816349384,5.0678382190640436e-08
2791,2791,0.0029717682020802376,1.9048092156019167e-06,0.2826741337066853,5.0994644563732806e-08
2792,2792,0.0007429420505200594,0.0,0.2824961522317056,4.660923281237461e-08
2793,2793,0.02451708766716196,3.12991831236821e-05,0.28440625440202844,1.0953918113087353e-07
2794,2794,0.0047052996532937095,4.1569450419260303e-07,0.2828127188681888,5.5007914314417423e-08
2795,2795,0.005943536404160475,7.3075443389528185e-06,0.28291179149443,6.044743695235099e-08
2796,2796,0.014858841010401188,8.073777669654962e-06,0.2836271686450797,8.935133047099703e-08
2797,2797,0.006686478454680535,1.5917414526128336e-06,0.28297126839523473,6.363761953710126e-08
2798,2798,0.0007429420505200594,1.0224066971073945e-08,0.2824961522317056,4.7005712433535906e-08
2799,2799,0.001981178801386825,1.363208929476526e-08,0.28259500314927566,4.822850615316311e-08
2800,2800,0.020307082714214955,1.0161942879417429e-05,0.2840661273302849,9.311790998191823e-08
2801,2801,0.0024764735017335313,1.7927342976338568e-07,0.28263456288933997,5.031005879729351e-08
2802,2802,0.0024764735017335313,2.8886569083801295e-07,0.28263456288933997,5.390854763829129e-08
2803,2803,0.005448241703813769,5.696892674003728e-06,0.2828721541155867,5.848729916967274e-08
2804,2804,0.002228826151560178,5.846593374074132e-07,0.2826147816349384,4.984174218366512e-08
2805,2805,0.001981178801386825,8.097461041090565e-07,0.28259500314927566,4.843842461032346e-08
2806,2806,0.012382367508667657,1.2172165147851618e-05,0.2834280901242367,7.186418002944259e-08
2807,2807,0.005448241703813769,3.826276935245356e-06,0.2828721541155867,5.4281162212364474e-08
2808,2808,0.0007429420505200594,0.0,0.2824961522317056,4.688739994788358e-08
2809,2809,0.0047052996532937095,2.1983914305109206e-06,0.2828127188681888,5.3841008697254654e-08
2810,2810,0.014363546310054482,1.0973386925023039e-05,0.2835873305709671,7.710587766314513e-08
2811,2811,0.001733531451213472,3.419706971658257e-07,0.2825752274317705,5.0501255087618976e-08
2812,2812,0.006191183754333828,1.0440582884472885e-05,0.28293161434977576,6.026772688380955e-08
2815,2815,0.014115898959881128,2.907876747886356e-06,0.28356741573033706,7.939277765863011e-08
2816,2816,0.0027241208519068845,3.181145408999865e-07,0.28265434691306174,5.101744764764113e-08
2817,2817,0.0012382367508667657,0.0,0.28253568429890846,4.7238333815706816e-08
2818,2818,0.00396235760277365,4.161135896716035e-06,0.2827533085918353,5.4277901107725177e-08
2819,2819,0.005943536404160475,5.447287143528717e-06,0.28291179149443,6.138002458330864e-08
2820,2820,0.003714710252600297,1.8336266602213723e-06,0.2827335107127853,5.432845092746504e-08
2821,2821,0.0032194155522535907,7.883435615656431e-07,0.2826939232707925,5.141909274356224e-08
2823,2823,0.009410599306587419,2.2098857376381547e-06,0.2831895644855881,7.095321369701761e-08
2824,2824,0.0014858841010401188,0.0,0.2825554544818417,4.8560592496191566e-08
2825,2825,0.004952947003467063,1.1967015839475613e-05,0.2831299957930164,8.257163407804114e-08
2827,2827,0.018573551263001486,7.593194350491165e-06,0.28392631134861485,8.911689276987323e-08
2828,2828,0.019316493313521546,1.0262961801425456e-05,0.283986215626978,1.0236694103809495e-07
2829,2829,0.006934125804853888,1.6235201938523196e-06,0.28299109958651625,6.599495469853563e-08
2830,2830,0.005448241703813769,1.6932136695840805e-06,0.2828721541155867,6.219527623840029e-08
2831,2831,0.004457652303120356,2.2307630590008197e-06,0.2827929126689544,5.612967785263542e-08
2832,2832,0.007429420505200594,8.520404822335894e-06,0.28303077030910495,6.08414247772889e-08
2833,2833,0.020307082714214955,1.4412387883429339e-05,0.2840661273302849,1.0715584779261244e-07
2834,2834,0.002228826151560178,4.2941081278510575e-07,0.2826147816349384,4.877716819290661e-08
2835,2835,0.010896483407627538,2.1950290220694124e-06,0.283308777099558,7.156465857909493e-08
2836,2836,0.007677067855373947,1.2667806090944307e-05,0.28305060984158137,6.253088165718917e-08
2837,2837,0.003467062902426944,7.890395596830243e-07,0.28271371560596514,5.1017068405911385e-08
2839,2839,0.03392768697374938,5.758107540327041e-05,0.2851694915254237,1.20450412408151e-07
2840,2840,0.008172362555720653,6.218745104527919e-06,0.2830902972518228,6.612008421604412e-08
2841,2841,0.007677067855373947,1.3637981666629006e-05,0.28305060984158137,6.125459617251313e-08
2842,2842,0.00024764735017335313,0.0,0.2824566312255176,4.600463966989185e-08
2843,2843,0.007181773155027241,2.6941490897086844e-06,0.2830109335576114,6.146729713208876e-08
2844,2844,0.007181773155027241,6.8541883562281475e-06,0.2830109335576114,6.47251805561061e-08
2845,2845,0.0064388311045071814,3.4400672341447616e-06,0.2829514399831827,7.00505905758357e-08
2846,2846,0.006686478454680535,1.4347501508722555e-06,0.28297126839523473,5.941897328165587e-08
2847,2847,0.0029717682020802376,1.9580548830602476e-06,0.2826741337066853,7.857156628077801e-08
2848,2848,0.005200594353640416,6.0307510701400185e-06,0.2828523395909218,5.6076749274678586e-08
2849,2849,0.020059435364041603,1.019414284509517e-05,0.28404614518852,1.0391084211035849e-07
2850,2850,0.008172362555720653,9.624690962489203e-07,0.2830902972518228,6.510630576461792e-08
2851,2851,0.005448241703813769,2.424581696527716e-06,0.2828721541155867,5.452628397369718e-08
2852,2852,0.0027241208519068845,3.52268348287406e-08,0.28265434691306174,5.2166262339465245e-08
2853,2853,0.015354135710747894,5.347679348969312e-06,0.2836670179135933,9.153839837654822e-08
2854,2854,0.008915304606240713,6.126842942532522e-06,0.2831498492391838,6.341293680535897e-08
2855,2855,0.0009905894006934125,0.0,0.28251591688239,4.780375430423291e-08
2856,2856,0.004457652303120356,3.4978037949070014e-06,0.2827929126689544,5.751881789159798e-08
2857,2857,0.0004952947003467063,0.0,0.2824763903462749,4.632363540849416e-08
2858,2858,0.004210004952947003,3.4749213593050742e-06,0.2827731092436975,5.5498652951645925e-08
2859,2859,0.004952947003467063,2.646854156165683e-06,0.2828325278419836,6.058801549200506e-08
2860,2860,0.0007429420505200594,0.0,0.2824961522317056,4.8849671302202914e-08
2861,2861,0.0027241208519068845,5.981079178078258e-07,0.28265434691306174,4.9143701833122907e-08
2862,2862,0.017582961862308073,6.31759600794405e-06,0.28384647827920706,8.616368286660861e-08
2863,2863,0.025755324418028726,9.39314704476196e-05,0.28450644683999154,1.149492730587729e-07
2864,2864,0.018573551263001486,8.28203408668142e-06,0.28392631134861485,8.871291920205993e-08
2865,2865,0.009658246656760773,1.540909612850205e-05,0.28320942628699675,7.388530942961499e-08
2866,2866,0.019316493313521546,1.020334040927413e-05,0.283986215626978,9.090929295842916e-08
2867,2867,0.01981178801386825,1.1387169437157197e-05,0.2840261658577759,9.09375671555927e-08
2868,2868,0.005200594353640416,5.311738316547839e-06,0.2828523395909218,5.538917466188174e-08
2870,2870,0.005448241703813769,4.394790730829237e-06,0.2828721541155867,5.976701660094878e-08
2871,2871,0.010401188707280832,1.1733847945729499e-05,0.2832690284110838,6.925870082818954e-08
2872,2872,0.018821198613174838,7.069362870375499e-06,0.28394627663314814,8.978536499886674e-08
2873,2873,0.018078256562654778,9.344306076261169e-06,0.28388638920134984,8.517396193001394e-08
2874,2874,0.011639425458147598,3.895006546745174e-06,0.2833684210526316,7.048555497547177e-08
2875,2875,0.012877662209014363,1.0384120251248513e-05,0.2834678834678835,8.55224731647446e-08
2876,2876,0.003467062902426944,1.0387072122728543e-06,0.28271371560596514,5.361578880768919e-08
2877,2877,0.025755324418028726,2.4728911996322138e-05,0.28450644683999154,1.0387521084201166e-07
2878,2878,0.0027241208519068845,1.014011590767976e-06,0.28265434691306174,5.279637259750447e-08
2879,2879,0.00396235760277365,8.832531622283624e-08,0.2827533085918353,5.100322263965645e-08
2880,2880,0.016344725111441305,5.582320397688069e-06,0.28374675005270183,8.371829559410428e-08
2881,2881,0.01114413075780089,2.280311083363331e-05,0.2833286556272804,7.585555659678236e-08
2882,2882,0.0024764735017335313,1.1554656258309428e-06,0.28263456288933997,5.293938610301241e-08
2884,2884,0.0014858841010401188,3.321892304965298e-07,0.2825554544818417,4.821250634541686e-08
2886,2886,0.0024764735017335313,2.9766640695783865e-07,0.28263456288933997,4.9280233032519885e-08
2887,2887,0.009905894006934125,3.4608310247234935e-06,0.28322929087465804,6.658858850432775e-08
2888,2888,0.003714710252600297,6.230885565853099e-07,0.2827335107127853,5.183854198645042e-08
2889,2889,0.0047052996532937095,2.756222563274789e-06,0.2828127188681888,5.2080720780583555e-08
2890,2890,0.021792966815255076,2.1153883292140763e-05,0.2841860792455486,9.338475094618586e-08
2891,2891,0.005448241703813769,6.981354874674295e-07,0.2828721541155867,5.728898901619376e-08
2893,2893,0.001981178801386825,8.967967314627717e-07,0.28259500314927566,4.8721820256656846e-08
2894,2894,0.01510648836057454,1.7608820769992178e-05,0.2836470918797415,1.086784218554812e-07
2895,2895,0.002228826151560178,5.959657323472199e-07,0.2826147816349384,5.057056651125751e-08
2896,2896,0.012382367508667657,5.226733605958787e-06,0.2834280901242367,7.45749221966658e-08
2897,2897,0.01337295690936107,2.890734187693774e-06,0.28350768798708137,7.724965573772213e-08
2898,2898,0.001981178801386825,4.62074715056329e-08,0.28259500314927566,5.083818000860762e-08
2899,2899,0.0014858841010401188,8.763485975206239e-09,0.2825554544818417,4.774567060948863e-08
2900,2900,0.0027241208519068845,8.118396035364669e-08,0.28265434691306174,5.490915971652597e-08
2901,2901,0.01906884596334819,3.7956333591064996e-05,0.2839662447257384,1.1608587039516182e-07
2902,2902,0.001733531451213472,0.0,0.2825752274317705,4.788285503078842e-08
2904,2904,0.017830609212481426,4.102386146547192e-05,0.2838664323374341,8.63257752900414e-08
2905,2905,0.01832590391282813,6.700469663471194e-06,0.2839063488715461,8.917446349371928e-08
2906,2906,0.022783556215948488,1.1129622595124735e-05,0.2842661034846885,9.902348876976087e-08
2907,2907,0.0079247152055473,1.3063942928953254e-06,0.28307045215562565,6.275779942620703e-08
2908,2908,0.006686478454680535,2.193045445334907e-07,0.28297126839523473,6.188053227868736e-08
2909,2909,0.01906884596334819,1.4086377340451254e-05,0.2839662447257384,8.883999756787432e-08
2910,2910,0.02055473006438831,1.1857452266339801e-05,0.284086112283664,9.434422548062585e-08
2911,2911,0.017087667161961365,4.411879273565122e-06,0.2838065785774529,8.576895681129854e-08
2912,2912,0.01510648836057454,3.246252330473246e-06,0.2836470918797415,8.148753978266594e-08
2913,2913,0.018573551263001486,1.50497934846403e-05,0.28392631134861485,8.922000567171308e-08
2914,2914,0.010153541357107478,1.3057321909096929e-05,0.28324915824915825,7.310714129771393e-08
2915,2915,0.022535908865775136,2.3444975861419492e-05,0.28424609320005634,9.542841158833574e-08
2916,2916,0.021545319465081723,1.0428977312916817e-05,0.2841660802251935,9.622598218362182e-08
2917,2917,0.004457652303120356,1.9964017847697753e-07,0.2827929126689544,5.550031987979905e-08
2918,2918,0.004952947003467063,1.120553131147067e-06,0.2828325278419836,7.893742728392383e-08
2919,2919,0.01733531451213472,9.923008752114742e-06,0.2838265270260772,8.668436975161745e-08
2920,2920,0.01832590391282813,1.2095565568224911e-05,0.2839063488715461,8.846879823919138e-08
2921,2921,0.009905894006934125,1.3929916916211638e-05,0.28322929087465804,7.252568109798908e-08
2922,2922,0.0007429420505200594,0.0,0.2824961522317056,4.66434000454714e-08
2923,2923,0.00396235760277365,3.713728332183426e-06,0.2827533085918353,6.191146156898546e-08
2924,2924,0.009905894006934125,3.51806125474066e-06,0.28322929087465804,6.771241344508122e-08
2925,2925,0.0195641406636949,1.06726856892688e-05,0.2840061893374596,9.106616627560093e-08
2926,2926,0.0024764735017335313,4.345228462706427e-07,0.28263456288933997,4.9216803164682935e-08
2927,2927,0.022783556215948488,1.663648936863541e-05,0.2842661034846885,9.805797307839243e-08
2928,2928,0.02129767211490837,1.920072461135509e-05,0.2841460840194216,9.367510913795188e-08
2929,2929,0.01188707280832095,3.3612199541140833e-06,0.2833883079514352,7.203394463471905e-08
2930,2930,0.001981178801386825,1.7526971950412477e-08,0.28259500314927566,4.819148786691635e-08
2931,2931,0.013125309559187715,6.829987142921593e-06,0.2834877843302443,7.374667361164516e-08
2932,2932,0.009905894006934125,8.61862420297827e-06,0.28322929087465804,6.957617501950471e-08
2933,2933,0.003467062902426944,1.0256199752983033e-06,0.28271371560596514,5.351663254323149e-08
2934,2934,0.004952947003467063,3.6340516588048607e-06,0.2828325278419836,6.142624530249133e-08
2935,2935,0.0029717682020802376,6.410489990863365e-07,0.2826741337066853,5.2656436881123216e-08
2936,2936,0.014858841010401188,1.6384391283631643e-05,0.2836271686450797,8.578677014102146e-08
2937,2937,0.015601783060921248,1.045339039485738e-05,0.28368694674722494,9.189576125783394e-08
2939,2939,0.017087667161961365,7.414410059358732e-06,0.2838065785774529,9.64860446036365e-08
2940,2940,0.0158494304110946,5.110727304404787e-06,0.2837068783812267,8.309880454505739e-08
2942,2942,0.0024764735017335313,7.25567952713881e-07,0.28263456288933997,5.256902954261637e-08
2943,2943,0.020307082714214955,1.534685370211577e-05,0.2840661273302849,9.113565097883329e-08
2944,2944,0.02625061911837543,3.4157163380659e-05,0.28454654358396164,1.0379033123865312e-07
2945,2945,0.01337295690936107,4.652663230325059e-06,0.28350768798708137,7.509042521721474e-08
2946,2946,0.014611193660227836,4.568367558691712e-05,0.2836072482090181,1.0527943769642057e-07
2947,2947,0.004210004952947003,4.5412749389985706e-07,0.2827731092436975,6.372233244187359e-08
2948,2948,0.005200594353640416,1.3306388742942703e-06,0.2828523395909218,5.5883167727029755e-08
2949,2949,0.004952947003467063,4.053988612130407e-06,0.2828325278419836,5.685056381739175e-08
2950,2950,0.01188707280832095,1.7263561870718006e-05,0.2833883079514352,8.019322029579267e-08
