Node,w_Node,DC,BC,CC,EC
2224,2224,0.0319465081723625,9.909678315007844e-05,0.2877297990594271,0.0060096780819741
2225,2225,0.0104011887072808,5.859314829963733e-05,0.2663588390501319,0.0008540534465671
2226,2226,0.012630014858841,1.4387983149421544e-05,0.2606338346349964,0.002048413087693
2227,2227,0.0017335314512134,2.7174109428118685e-07,0.2598957327669434,0.0006230385666898
2228,2228,0.0079247152055473,6.29386687150747e-06,0.2603145951521403,0.0007961949363798
2229,2229,0.0512630014858841,3.506630843377365e-05,0.2632848666623198,0.0830077353363039
2230,2230,0.0012382367508667,1.0224066971073945e-08,0.2598622820001287,0.0006554218365504
2231,2231,0.0089153046062407,7.74645346612118e-06,0.2603817384575703,0.0008315882970722
2232,2232,0.017582961862308,2.3763094991807574e-05,0.2609707231952433,0.0028374417647649
2233,2233,0.0549777117384844,0.0001141864844827,0.2635426184571204,0.0851734091275659
2234,2234,0.0071817731550272,1.364027346478797e-06,0.2602642603931679,0.0062332844699672
2235,2235,0.0173353145121347,1.8313551217237947e-05,0.2609538580845288,0.0023456109036195
2236,2236,0.009162951956414,8.921330068453785e-06,0.2603985296962662,0.0007686968843462
2237,2237,0.0307082714214957,2.3377594327282096e-06,0.2618677042801556,0.0548389216147696
2238,2238,0.0032194155522535,1.3456728725725508e-06,0.2599961367587405,0.0006397765539863
2239,2239,0.0108964834076275,3.245362798160907e-05,0.2793690327936903,0.0032110126195716
2240,2240,0.0497771173848439,1.1615429569137656e-05,0.2631819070585935,0.0830568513543221
2241,2241,0.029470034670629,3.3211976396478444e-05,0.2806895592937578,0.0054015907571975
2242,2242,0.0099058940069341,1.0900975649975715e-05,0.2604489164086687,0.0024238730093821
2243,2243,0.0146111936602278,5.135989917935154e-06,0.260768485631256,0.0027364004470197
2244,2244,0.0495294700346706,8.803135012512038e-06,0.2631647549530761,0.0833418600800428
2245,2245,0.0017335314512134,4.206473268098995e-08,0.2598957327669434,0.0006104471720408
2246,2246,0.0235264982664685,4.115735099104125e-05,0.2802220680083275,0.0047635268112704
2247,2247,0.030212976721149,0.0002584114933631,0.2877297990594271,0.0054745234851303
2248,2248,0.0044576523031203,8.258735378563532e-07,0.2600798660311735,0.0007065123425497
2249,2249,0.0047052996532937,1.2934739768146924e-06,0.2600966183574879,0.0012095610477935
2250,2250,0.0269935611688954,0.0001427667246077,0.287463515341354,0.0048825311581577
2251,2251,0.0022288261515601,5.400830182447178e-07,0.2599291921467653,0.0006307820998241
2252,2252,0.0024764735017335,1.115352760480794e-08,0.2599459250675937,0.0008967794886419
2253,2253,0.0388806339772164,4.047529425358448e-06,0.2624293234548644,0.0678721262421492
2254,2254,0.0222882615156017,6.446524008070141e-05,0.2863220591363539,0.0034658173498704
2255,2255,0.0024764735017335,5.234722289189861e-07,0.2599459250675937,0.0006328223112952
2256,2256,0.0017335314512134,3.5053943900824955e-08,0.2598957327669434,0.0006610065628715
2257,2257,0.0383853392768697,4.435501432112925e-06,0.2623952173630515,0.066053631964956
2258,2258,0.0121347201584943,5.807968042853031e-07,0.2606001936108422,0.0213067234586487
2259,2259,0.0136206042595344,1.4702733849610508e-05,0.2607011427464652,0.003479926298349
2260,2260,0.004952947003467,2.981997220335192e-06,0.260113372842051,0.0007050308107793
2261,2261,0.0319465081723625,1.6742582048751322e-06,0.2619526435290301,0.0572492502184024
2262,2262,0.0034670629024269,5.796433498738599e-07,0.2600128783000643,0.0026349828166554
2263,2263,0.0017335314512134,1.1655436347024297e-07,0.2598957327669434,0.0006198368104989
2264,2264,0.0185735512630014,9.037269260873238e-05,0.2867694055819899,0.0035252650199142
2265,2265,0.0027241208519068,4.399239317994178e-07,0.2599626601429215,0.000664729605846
2266,2266,0.0579494799405646,0.0017078201895933,0.2817078275429049,0.0869832776788655
2267,2267,0.0205547300643883,7.318314358029688e-05,0.2869324237902366,0.0032422338549199
2268,2268,0.0321941555225359,0.0009329267107992,0.2878939113075716,0.0045737037297636
2269,2269,0.0002476473501733,0.0,0.2597954062922216,0.000587578270927
2270,2270,0.0037147102526002,1.206708400436383e-07,0.260029621997553,0.0007165338128653
2271,2271,0.0445765230312035,6.959869280100346e-06,0.2628221817235095,0.0769418874107521
2272,2272,0.0071817731550272,3.1465691833398705e-06,0.2602642603931679,0.0012551759388923
2273,2273,0.0225359088657751,9.994308610886196e-06,0.2793303818483674,0.0039884811041903
2274,2274,0.0086676572560673,5.434334108386622e-07,0.2603649493842285,0.0014798644592959
2275,2275,0.0458147597820703,5.817970183908292e-06,0.2629077413894133,0.078910683427438
2276,2276,0.0381376919266963,3.795008278762737e-06,0.2623781676413255,0.0665970649230398
2277,2277,0.0039623576027736,2.248830784378757e-06,0.2600463678516229,0.0007219192701354
2278,2278,0.0430906389301634,4.054038776231479e-05,0.2627195836044242,0.0726193098682079
2279,2279,0.0319465081723625,0.0001046458648259,0.2870344043218652,0.0069297194030152
2280,2280,0.0146111936602278,4.190508782365116e-06,0.260768485631256,0.002582459021698
2281,2281,0.0022288261515601,2.424564453140393e-07,0.2599291921467653,0.0006180800269011
2282,2282,0.0381376919266963,0.0002061190032627,0.2815114333519241,0.0064474432959672
2283,2283,0.0398712233779098,0.000540770404945,0.2885316184351554,0.007055328474153
2284,2284,0.0138682516097077,7.356369161178524e-05,0.2666050442361019,0.0009087872141199
2285,2285,0.0136206042595344,1.2526181298502346e-05,0.2787903893951947,0.0031628009155096
2286,2286,0.0059435364041604,2.281691107794147e-06,0.260180412371134,0.0007371497234389
2287,2287,0.016840019811788,3.709500204616049e-06,0.2609201344016542,0.0304629866615264
2288,2288,0.0052005943536404,4.203258978500276e-06,0.2601301294852799,0.003948657812948
2289,2289,0.0396235760277365,0.0010849112651255,0.2885110031437554,0.0058531822813217
2290,2290,0.0455671124318969,4.688751107706833e-06,0.262890625,0.0790392101795128
2291,2291,0.004210004952947,1.1370007317704386e-06,0.2600631158626908,0.0012749267690844
2292,2292,0.0351659237246161,0.0002951643234033,0.2881404309975738,0.0080635788066438
2293,2293,0.013372956909361,1.2285066035521884e-05,0.2787711425612703,0.0044623991310201
2294,2294,0.030212976721149,0.0001051815698214,0.2807481054022109,0.0042606804171997
2295,2295,0.0056958890539871,4.311315973128219e-06,0.2780225833103828,0.0016764493055157
2296,2296,0.008420009905894,4.6809502402602005e-06,0.260348162475822,0.0010848013032735
2297,2297,0.0094105993065874,1.8519015163314264e-06,0.2604153231007352,0.0008056748008932
2298,2298,0.004210004952947,2.059747835239804e-05,0.2779077770130764,0.0013156805799975
2299,2299,0.0383853392768697,3.847450724922604e-06,0.2623952173630515,0.0674914558529071
2300,2300,0.030212976721149,1.7797942664943072e-05,0.2618337440020749,0.0472734927427492
2301,2301,0.0024764735017335,5.307751338983246e-07,0.2599459250675937,0.0006244122930877
2302,2302,0.0304606240713224,0.0002664722868494,0.2869120363791388,0.0071586351702973
2303,2303,0.0071817731550272,9.84054768513229e-07,0.2602642603931679,0.0083660338688129
2304,2304,0.0163447251114413,7.07486500692479e-06,0.2608864194340354,0.0024170765548484
2305,2305,0.0039623576027736,1.3002723094616285e-07,0.2600463678516229,0.0010690468676642
2306,2306,0.0279841505695889,8.841933683926132e-07,0.2616810316894563,0.0509502687810579
2307,2307,0.0349182763744427,2.006373340695297e-06,0.2621567227163539,0.062592336979749
2308,2308,0.038632986627043,2.7420659271636185e-06,0.2624122693007538,0.0685845088908835
2309,2309,0.0492818226844972,2.563811193168281e-05,0.2631476050830889,0.082021824991743
2310,2310,0.0056958890539871,8.847505585956665e-07,0.260163649249404,0.0010265857368842
2311,2311,0.012630014858841,1.053429084647668e-06,0.2606338346349964,0.0213814309923716
2312,2312,0.0039623576027736,1.7046550087838185e-07,0.2600463678516229,0.0008597531706121
2313,2313,0.021050024764735,0.0001341178212133,0.2612070638463031,0.0020844578758565
2314,2314,0.0047052996532937,8.270897173688388e-07,0.2600966183574879,0.0007129813067827
2315,2315,0.0180782565626547,6.193474354396995e-06,0.2791372874326006,0.0043041432084809
2316,2316,0.0024764735017335,1.2142827799342334e-06,0.2599459250675937,0.0006626859499881
2317,2317,0.0089153046062407,9.632420165491087e-06,0.2603817384575703,0.0007981354239136
2318,2318,0.009162951956414,5.619706689295533e-06,0.2603985296962662,0.001090411269311
2319,2319,0.030212976721149,0.0001345287710381,0.2877297990594271,0.0063021105693555
2320,2320,0.0039623576027736,2.212864122552447e-07,0.2600463678516229,0.0006771120034141
2321,2321,0.0017335314512134,6.482058459660882e-07,0.2598957327669434,0.0006198222614275
2322,2322,0.0113917781079742,1.843786724797397e-05,0.2605497483546264,0.0011346460600735
2323,2323,0.0453194650817236,5.85621386413054e-06,0.262873510839138,0.0773340430795358
2324,2324,0.0487865279841505,5.113911268040703e-05,0.2631133120479572,0.0801825427597831
2325,2325,0.0195641406636949,0.0002748681975174,0.2793303818483674,0.0022182509542594
2326,2326,0.0445765230312035,6.331375636186109e-06,0.2628221817235095,0.0770155858052249
2327,2327,0.0309559187716691,0.0002314670254163,0.2869528140989198,0.0053370516645348
2328,2328,0.0411094601287766,0.0003440322304781,0.2817471392687692,0.0077920824576967
2329,2329,0.0307082714214957,5.530691208623755e-06,0.2618677042801556,0.054646920789168
2330,2330,0.0118870728083209,1.9001759175937836e-05,0.2787326568647753,0.0022561120422774
2331,2331,0.0470529965329371,1.0036571330333145e-05,0.2629933567799922,0.0794340053714841
2332,2332,0.0255076770678553,3.285538275439398e-05,0.2797173732335827,0.0052103644500283
2333,2333,0.0396235760277365,0.0003108262531064,0.281629236992607,0.0075843335344864
2334,2334,0.034422981674096,1.462459629823772e-05,0.2621226874391431,0.0574749187460236
2335,2335,0.008420009905894,7.413614520173206e-06,0.260348162475822,0.0007938463568049
2336,2336,0.0371471025260029,0.000246976953024,0.2883050121376553,0.0078763228214093
2337,2337,0.0086676572560673,2.573847135413569e-05,0.2662359069031449,0.000798966656288
2338,2338,0.0269935611688954,8.514587381701607e-06,0.2798336798336798,0.0058882471901204
2339,2339,0.0450718177315502,1.0374387221676618e-05,0.2628563989063924,0.0756717835693657
2340,2340,0.0490341753343239,9.221639254696471e-06,0.2631304574481949,0.083053354092048
2341,2341,0.0064388311045071,6.757569083949493e-06,0.2602139450960175,0.000701367274583
2342,2342,0.0069341258048538,6.327247396739253e-06,0.2602474864655839,0.0007673376684736
2343,2343,0.0195641406636949,3.8219882509414045e-05,0.27991127131568,0.0038926150217359
2344,2344,0.0299653293709757,0.0001367248383659,0.2807285873192436,0.0048512376768562
2345,2345,0.0128776622090143,1.6773542826704803e-05,0.2606506584043377,0.002728054278243
2346,2346,0.0089153046062407,1.327849763190139e-06,0.2603817384575703,0.0007805774085546
2347,2347,0.0720653789004457,0.0031998747402823,0.2834081976417743,0.0803215972394895
2348,2348,0.0373947498761763,7.403053072651688e-06,0.2623270317676866,0.0662186079775666
2349,2349,0.0044576523031203,6.704194944875822e-07,0.2600798660311735,0.00069336276506
2350,2350,0.0069341258048538,5.025762864168863e-06,0.2602474864655839,0.0084501056594645
2351,2351,0.0272412085190688,2.504612635297856e-05,0.2798530736710791,0.0060788132881111
2352,2352,0.0416047548291233,4.112609047878228e-06,0.2626170655567117,0.0726048102347871
2353,2353,0.0212976721149083,1.0855505759016515e-06,0.2612239617026782,0.0379370788608123
2354,2354,0.0438335809806835,4.84681980959418e-06,0.2627708726491833,0.0760109825376081
2355,2355,0.0074294205052005,2.9351579334448863e-05,0.2781566439346972,0.0019556748066555
2356,2356,0.0425953442298167,3.4412122356037043e-06,0.2626854020296643,0.0752514635905524
2357,2357,0.0032194155522535,1.928499396754589e-06,0.2599961367587405,0.0006425116258071
2358,2358,0.0014858841010401,1.124647366818134e-07,0.259879006307118,0.0006602086305653
2359,2359,0.0364041604754829,1.9152421957466326e-06,0.2622588816003117,0.0653752237822496
2360,2360,0.0029717682020802,8.573431076147454e-07,0.259979397373165,0.0006374289141338
2361,2361,0.0111441307578008,1.4900762608315951e-05,0.2605329376088779,0.0008909491037865
2362,2362,0.0061911837543338,3.807568644301693e-07,0.2601971776531993,0.0009311781409385
2363,2363,0.0413571074789499,4.236000020474717e-06,0.2625999869935618,0.072851154480822
2364,2364,0.0160970777612679,8.972143822907857e-05,0.2667635594899914,0.0009771254565896
2365,2365,0.0136206042595344,3.503404994795388e-06,0.2607011427464652,0.0009217223015573
2366,2366,0.0089153046062407,4.84720930320955e-06,0.2603817384575703,0.0011899872700504
2367,2367,0.0123823675086676,7.02135257279267e-06,0.2606170130373048,0.0020978838045656
2368,2368,0.0195641406636949,0.0001537530116841,0.2800471599972259,0.0034613754823604
2369,2369,0.0487865279841505,1.0116862726430774e-05,0.2631133120479572,0.0817572071869911
2370,2370,0.0391282813273898,2.8744193152211e-06,0.2624463798258157,0.0694258078771771
2371,2371,0.0089153046062407,6.055638815424284e-06,0.2603817384575703,0.0008127861544813
2372,2372,0.026002971768202,3.387705054424894e-05,0.2797561313565193,0.0050161871005944
2373,2373,0.0029717682020802,8.702724246042524e-07,0.259979397373165,0.0006369104574072
2374,2374,0.0416047548291233,3.22611377804697e-06,0.2626170655567117,0.0734535078263542
2375,2375,0.0014858841010401,0.0,0.259879006307118,0.0006163288388399
2376,2376,0.0443288756810302,1.608921947983375e-05,0.2628050764725024,0.0746189793890566
2377,2377,0.0232788509162951,3.2145738120719085e-05,0.2793883622777278,0.0038619096945073
2378,2378,0.0123823675086676,4.28002630331506e-05,0.2664994720168954,0.0009147662683354
2379,2379,0.0089153046062407,3.484741882414161e-06,0.2603817384575703,0.001737502870188
2380,2380,0.00074294205052,0.0,0.2598288398429959,0.0006052591360538
2381,2381,0.0435859336305101,5.53723316887913e-06,0.2627537740760021,0.0756062171683842
2382,2382,0.0004952947003467,0.0,0.2598121219920216,0.0005914305486566
2383,2383,0.0059435364041604,6.176964745029461e-07,0.260180412371134,0.0079855775839546
2384,2384,0.0465577018325903,0.0004494548363578,0.2882432721821686,0.0080613189682387
2385,2385,0.0141158989598811,6.778224414187379e-05,0.2788288910371496,0.0037588669661718
2386,2386,0.034422981674096,3.0489515958192247e-06,0.2621226874391431,0.0622037429563594
2387,2387,0.0123823675086676,7.923228953080643e-06,0.2606170130373048,0.0141147959458835
2388,2388,0.0014858841010401,2.065261528156937e-07,0.259879006307118,0.0006172644157705
2389,2389,0.0069341258048538,9.678772040314804e-05,0.2781183277085198,0.0010502565312822
2390,2390,0.0121347201584943,1.2384818551610733e-06,0.2606001936108422,0.0021797964268869
2391,2391,0.0178306092124814,1.0273090215554836e-05,0.2609875904860393,0.0264319422992021
2392,2392,0.0227835562159484,6.615877308709335e-06,0.2613253947709034,0.0407195842740125
2393,2393,0.0079247152055473,2.4429273018300137e-06,0.2603145951521403,0.0081607745437177
2394,2394,0.0235264982664685,0.0001070489153159,0.2802220680083275,0.0038822469638816
2395,2395,0.0443288756810302,1.8806028525496173e-05,0.2628050764725024,0.0757402652303627
2396,2396,0.0170876671619613,7.354473290702076e-06,0.2609369951534733,0.0025085803019265
2397,2397,0.0086676572560673,9.265044560740713e-06,0.2603649493842285,0.0007855880840992
2398,2398,0.0267459138187221,0.0002151844999918,0.2866065725033714,0.0067286301143302
2399,2399,0.0190688459633481,0.0001499839713008,0.2794657069693404,0.0033814222742478
2400,2400,0.0047052996532937,4.039693535165512e-07,0.2600966183574879,0.001010004519965
2401,2401,0.0052005943536404,3.5726778774756266e-06,0.2601301294852799,0.0012491620818773
2402,2402,0.0037147102526002,5.485680974845542e-07,0.260029621997553,0.0006612728789702
2403,2403,0.004210004952947,9.349580499166866e-07,0.2600631158626908,0.0007031320236827
2404,2404,0.04210004952947,1.1396184901582729e-05,0.2626512293482503,0.070113553591642
2405,2405,0.004952947003467,2.693302163912245e-06,0.260113372842051,0.0006740573121356
2406,2406,0.0089153046062407,5.294738877265496e-06,0.2603817384575703,0.0010724314846485
2407,2407,0.0220406141654284,1.076475192953402e-06,0.2612746683921061,0.0399728554545557
2408,2408,0.037890044576523,2.572339214280752e-06,0.2623611201351439,0.0674317734750406
2409,2409,0.0440812283308568,7.5191076024640605e-06,0.2627879734478719,0.0755488267805139
2410,2410,0.0512630014858841,2.0825042020004427e-05,0.2632848666623198,0.0835175116214819
2411,2411,0.0079247152055473,7.174957714335849e-06,0.2603145951521403,0.0007820277685519
2412,2412,0.0076770678553739,8.879712291111777e-06,0.2602978147360278,0.0007203077071778
2413,2413,0.004210004952947,1.894069786652472e-05,0.2779077770130764,0.0009020016785
2414,2414,0.0453194650817236,8.140215083049222e-06,0.262873510839138,0.0775519009733941
2415,2415,0.0101535413571074,1.1241766534766632e-06,0.2604657163129716,0.0015632328460069
2416,2416,0.009162951956414,3.258897477156288e-06,0.2603985296962662,0.0011052062954168
2417,2417,0.0173353145121347,0.0001583391121789,0.2856738592147152,0.0030112213383441
2418,2418,0.0289747399702823,1.1100376308989708e-06,0.2617488818305568,0.0523144384173758
2419,2419,0.0269935611688954,0.0002221659721898,0.2804945818282856,0.0041120881066699
2420,2420,0.0200594353640416,7.80281447071091e-06,0.279291741596348,0.0055558670879648
2421,2421,0.0019811788013868,8.485975585991375e-07,0.2599124613800206,0.00061361258017
2422,2422,0.0012382367508667,3.0672200913221845e-08,0.2598622820001287,0.0006123416156226
2423,2423,0.0408618127786032,4.254699369632249e-06,0.2625658365303335,0.0711961148053886
2424,2424,0.0027241208519068,3.8065066643776843e-07,0.2599626601429215,0.0006341234387668
2425,2425,0.0089153046062407,6.859789721100987e-06,0.2603817384575703,0.001455392003673
2426,2426,0.0044576523031203,2.1903443388176952e-06,0.2600798660311735,0.0016279912920912
2427,2427,0.0061911837543338,1.1977182864252525e-06,0.2601971776531993,0.0074218195189474
2428,2428,0.0473006438831104,1.3973558852207656e-05,0.26301048654986,0.0787252425365025
2429,2429,0.0212976721149083,1.2199514297778768e-05,0.2612239617026782,0.0320750515960179
2430,2430,0.0361565131253095,4.815758153909195e-06,0.2622418495908559,0.0635272511157881
2431,2431,0.0012382367508667,0.0,0.2598622820001287,0.0006122518222015
2432,2432,0.0069341258048538,2.306912390687408e-06,0.2602474864655839,0.0012294962060409
2433,2433,0.0364041604754829,8.22932515978524e-06,0.2622588816003117,0.0647704049612181
2434,2434,0.0225359088657751,1.2814025162363332e-05,0.2613084837895554,0.0031517770255716
2435,2435,0.0066864784546805,3.995361331940395e-07,0.2602307147000064,0.0007321737695498
2436,2436,0.0232788509162951,4.159166951375644e-05,0.2870140024166607,0.0049534760155836
2437,2437,0.0012382367508667,8.179253576859157e-08,0.2598622820001287,0.0006025204551069
2438,2438,0.016840019811788,8.841403041312399e-06,0.2609201344016542,0.0031746241866226
2439,2439,0.0024764735017335,3.476182770165141e-07,0.2599459250675937,0.0006316851128284
2440,2440,0.008420009905894,4.855071154767363e-06,0.260348162475822,0.0008246563953494
2441,2441,0.0009905894006934,0.0,0.2598455598455598,0.0006083879674493
2442,2442,0.00074294205052,1.4605809958677064e-09,0.2598288398429959,0.0012422573438282
2443,2443,0.0056958890539871,6.77279282691196e-06,0.260163649249404,0.0046068218384714
2444,2444,0.0039623576027736,1.0760895074655929e-07,0.2600463678516229,0.0006774076849465
2445,2445,0.0173353145121347,4.0545593657963526e-05,0.2856738592147152,0.0033862172753993
2446,2446,0.0398712233779098,3.701679546748992e-06,0.2624975622440356,0.0696130993626535
2447,2447,0.0121347201584943,4.820087038988832e-05,0.266481884775292,0.0009085196816514
2448,2448,0.0081723625557206,5.557377567697756e-06,0.2603313777319321,0.0007864135330563
2449,2449,0.0113917781079742,5.486938546598669e-06,0.2605497483546264,0.0130875045435235
2450,2450,0.0029717682020802,5.798506553594795e-07,0.259979397373165,0.0006406328786321
2451,2451,0.0269935611688954,0.000174558120541,0.2873203358474455,0.00574203723331
2452,2452,0.0024764735017335,2.34770293386569e-07,0.2599459250675937,0.0006875313667489
2453,2453,0.0034670629024269,1.929131854561383e-06,0.2600128783000643,0.0007464108819559
2454,2454,0.0039623576027736,5.819336630330428e-07,0.2600463678516229,0.0048788756676089
2455,2455,0.0039623576027736,1.629558067980102e-06,0.2600463678516229,0.0006661754707816
2456,2456,0.0019811788013868,8.004514977717165e-07,0.2599124613800206,0.0006255050594472
2457,2457,0.0002476473501733,0.0,0.2597954062922216,0.000587578270927
2458,2458,0.0245170876671619,0.0001039652099798,0.2864236061852745,0.0045469188092287
2459,2459,0.0113917781079742,6.064341449076047e-05,0.2664291369754553,0.0009527216338222
2460,2460,0.0418524021792966,5.023269605606983e-06,0.2626341463414634,0.072692269059163
2461,2461,0.0307082714214957,0.000140250229149,0.2876273238834674,0.0052983224606367
2462,2462,0.0237741456166419,1.2623445922610715e-05,0.2613930605903677,0.0400670466462361
2463,2463,0.0312035661218424,7.067414266224978e-05,0.2876683051934174,0.0055930645765778
2464,2464,0.0500247647350173,8.217091110782286e-06,0.2631990614000782,0.0842787747567609
2465,2465,0.0148588410104011,5.016047404616431e-06,0.2787326568647753,0.0034223033230444
2466,2466,0.0027241208519068,2.767915542541529e-07,0.2599626601429215,0.0006576134296235
2467,2467,0.0321941555225359,1.805283577958442e-06,0.2619696379914363,0.0574164097746712
2468,2468,0.0438335809806835,0.001212879564389,0.2810020876826722,0.062824855842996
2469,2469,0.0334323922734026,1.511645781761177e-06,0.2620546433902265,0.0608964720852225
2470,2470,0.0002476473501733,0.0,0.2597954062922216,0.000587578270927
2471,2471,0.0326894502228826,0.0001295092801697,0.2877913192217233,0.0060875556194695
2472,2472,0.0190688459633481,0.0002216750606249,0.2858154020385051,0.0041361052104269
2473,2473,0.0121347201584943,6.249539447780907e-06,0.2606001936108422,0.0022810250160621
2474,2474,0.0064388311045071,4.503679117768295e-06,0.2602139450960175,0.0008041923848742
2475,2475,0.0240217929668152,8.236641763710024e-05,0.2870752168349211,0.0044886104952062
2476,2476,0.0089153046062407,2.206021749397759e-06,0.2603817384575703,0.0116313094477319
2477,2477,0.0279841505695889,1.2688523003371227e-06,0.2616810316894563,0.0501037901566019
2478,2478,0.0230312035661218,1.89921088360088e-05,0.2613423079412336,0.0321868689888613
2479,2479,0.0113917781079742,4.6104655261009486e-07,0.2605497483546264,0.0018006823371011
2480,2480,0.0066864784546805,3.0354249558890337e-06,0.2602307147000064,0.000959118076589
2481,2481,0.00074294205052,1.7526971950412477e-08,0.2598288398429959,0.0005952294245305
2482,2482,0.0396235760277365,5.316910134912268e-06,0.2624804992199688,0.0695207149366065
2483,2483,0.00074294205052,0.0,0.2598288398429959,0.0005950817498392
2484,2484,0.0312035661218424,2.3402269132920173e-06,0.2619016733687897,0.055448922159267
2485,2485,0.0339276869737493,2.56334207035282e-06,0.2620886609982475,0.0601190844794819
2486,2486,0.0044576523031203,1.24024082700877e-06,0.2600798660311735,0.000688807134385
2487,2487,0.0022288261515601,2.424564453140393e-07,0.2599291921467653,0.0006180800269011
2488,2488,0.0096582466567607,7.1796697134901074e-06,0.2604321186713963,0.0007825985951165
2489,2489,0.0267459138187221,2.3330900876646205e-06,0.2615962684633324,0.0476062909727322
2490,2490,0.0037147102526002,8.57414156610557e-07,0.260029621997553,0.0007409267891234
2491,2491,0.0299653293709757,0.0001915170377122,0.2877092981831136,0.0057750917373684
2492,2492,0.0440812283308568,5.161481668055142e-06,0.2627879734478719,0.076377277379255
2493,2493,0.0014858841010401,3.3958508153924186e-08,0.259879006307118,0.0006553101178384
2494,2494,0.0096582466567607,4.187474104020933e-05,0.266306139945921,0.0008113230075323
2495,2495,0.0359088657751362,3.0509150278473864e-06,0.2622248197934931,0.0622688984018631
2496,2496,0.0054482417038137,4.241646409288826e-08,0.2776020899216279,0.0017938346047541
2497,2497,0.0061911837543338,3.3196637924186826e-06,0.2601971776531993,0.0007391674861566
2498,2498,0.0232788509162951,0.0002372713338016,0.2870140024166607,0.0035089469409426
2499,2499,0.0230312035661218,1.148600070500809e-05,0.2613423079412336,0.036828316084474
2500,2500,0.0448241703813769,5.508038768576057e-06,0.2628392892013279,0.0769494641992962
2501,2501,0.0188211986131748,0.0001409128129399,0.278636489097433,0.0072186473967733
2502,2502,0.0106488360574541,5.8405555454812754e-05,0.2851292190368592,0.0022017043645489
2503,2503,0.0039623576027736,1.5818931323375974e-07,0.2600463678516229,0.0006986369008765
2504,2504,0.0373947498761763,3.876974084766275e-06,0.2623270317676866,0.0656696714096032
2505,2505,0.0012382367508667,0.0,0.2598622820001287,0.0006148695819254
2506,2506,0.0307082714214957,7.79065698738438e-06,0.2618677042801556,0.0533368416804599
2507,2507,0.0497771173848439,1.2895423911585726e-05,0.2631819070585935,0.083273115681449
2508,2508,0.0242694403169886,7.932717076741427e-05,0.2872385830132309,0.0051100185242
2509,2509,0.0331847449232293,0.0002009021499523,0.2811194653299916,0.0051059744653094
2510,2510,0.0341753343239227,0.0002441149600038,0.2880582108717363,0.0066232761591175
2511,2511,0.0346706290242694,0.0002272660288749,0.2879555016758183,0.0064887978372609
2512,2512,0.026002971768202,0.0004406299832872,0.2805530466198846,0.0089682940613402
2513,2513,0.0037147102526002,3.739658123566156e-07,0.260029621997553,0.0006811285770567
2514,2514,0.0022288261515601,1.7330111033578138e-07,0.2599291921467653,0.000694570102519
2515,2515,0.0032194155522535,7.104305617683218e-07,0.2599961367587405,0.0006640068936226
2516,2516,0.021792966815255,1.785001178832049e-05,0.2794270292713307,0.004716771826297
2517,2517,0.0014858841010401,0.0,0.259879006307118,0.0006544067723845
2518,2518,0.0118870728083209,7.1792482175143605e-06,0.2605833763551884,0.0045556436140962
2519,2519,0.0086676572560673,1.9732396805858325e-06,0.2782524807056229,0.002087980334413
2520,2520,0.0408618127786032,6.780524627022979e-06,0.2625658365303335,0.0711939474892503
2521,2521,0.0349182763744427,4.9975895494544445e-06,0.2621567227163539,0.061782134530597
2522,2522,0.0034670629024269,3.974458820936644e-07,0.2600128783000643,0.0014366356737566
2523,2523,0.004210004952947,1.9057774635800297e-06,0.2600631158626908,0.0006664626470874
2524,2524,0.0032194155522535,3.366062157153633e-07,0.2599961367587405,0.0051432631535555
2525,2525,0.0086676572560673,2.4129972755555062e-06,0.2603649493842285,0.0011763263465025
2526,2526,0.0473006438831104,5.284346818710049e-05,0.26301048654986,0.0752300900675718
2527,2527,0.0009905894006934,1.2268880365288738e-07,0.2598455598455598,0.0006232798020892
2528,2528,0.0017335314512134,7.97477223743768e-08,0.2598957327669434,0.0006198897350272
2529,2529,0.0089153046062407,0.0001052898619621,0.2858356338925462,0.0015234589884849
2530,2530,0.0071817731550272,2.119955349450749e-05,0.2777357452369489,0.0039976990151406
2531,2531,0.0056958890539871,2.689802923475217e-06,0.260163649249404,0.0015035567917327
2532,2532,0.0262506191183754,1.064377528747195e-06,0.2615623785464438,0.0482987518755693
2533,2533,0.0245170876671619,8.586738880894048e-05,0.2864236061852745,0.0059968194879745
2534,2534,0.0044576523031203,1.5867105562421705e-06,0.2600798660311735,0.0007152526521983
2535,2535,0.0027241208519068,1.0694374051743346e-06,0.2599626601429215,0.0006279850587192
2536,2536,0.0156017830609212,5.6675784993249885e-06,0.2608358633163232,0.0259796677344777
2537,2537,0.0235264982664685,9.026564558405792e-06,0.2613761408505405,0.0037813960967868
2538,2538,0.0138682516097077,6.557567985250183e-05,0.2666050442361019,0.0009615308804498
2539,2539,0.0346706290242694,2.2745646746918084e-06,0.262139703972994,0.0617080948782264
2540,2540,0.0076770678553739,1.107509017045562e-05,0.2602978147360278,0.0008013272963964
2541,2541,0.0004952947003467,0.0,0.2598121219920216,0.0005914305486566
2542,2542,0.0485388806339772,0.001357023717765,0.2809629835791817,0.0789914178299847
2543,2543,0.0728083209509658,0.0076046266573784,0.2912999567162025,0.0728713059784168
2544,2544,0.0074294205052005,1.5577040128576484e-05,0.2781566439346972,0.0023365346592672
2545,2545,0.0022288261515601,5.496653147782136e-07,0.2599291921467653,0.0014942502033413
